latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
36.7876,9.31549,348.35,0.41,0.37,2024-08-23,1229,N20,VIIRS,l,2,322.22,36.77,D,0
36.99002,9.58137,344,0.42,0.38,2024-08-23,1229,N20,VIIRS,l,2,315.67,7.66,D,0
36.79098,9.31474,341.39,0.41,0.37,2024-08-23,1229,N20,VIIRS,l,2,315.2,6.26,D,0
36.70218,9.25234,353.22,0.41,0.37,2024-08-23,1229,N20,VIIRS,n,2,319.02,13.6,D,0
35.7754,9.89044,305.7,0.51,0.41,2024-08-24,0050,N20,VIIRS,n,2,295.15,0.9,N,2
31.64848,9.1696,330.01,0.49,0.41,2024-08-24,0051,N20,VIIRS,n,2,299.53,5.1,N,2
35.40035,9.57677,306.64,0.62,0.54,2024-08-25,0031,N20,VIIRS,n,2,293.32,0.99,N,0
32.96208,10.48978,307.2,0.52,0.5,2024-08-25,0032,N20,VIIRS,n,2,292.81,1.16,N,0
32.96207,10.48497,304.53,0.52,0.5,2024-08-25,0032,N20,VIIRS,n,2,292.82,0.84,N,0
31.64876,9.17153,338.31,0.6,0.53,2024-08-25,0032,N20,VIIRS,n,2,296.66,7.44,N,2
31.64599,9.1735,301.69,0.75,0.77,2024-08-25,0213,N20,VIIRS,n,2,291.63,3.07,N,2
31.64823,9.16601,325.23,0.75,0.77,2024-08-25,0213,N20,VIIRS,n,2,291.32,3.07,N,2
31.64826,9.16923,341,0.75,0.77,2024-08-25,0213,N20,VIIRS,n,2,292.46,6.7,N,2
31.64659,9.17219,346.81,0.58,0.52,2024-08-25,1150,N20,VIIRS,n,2,312.62,8.82,D,2
36.54309,9.84108,354.12,0.42,0.45,2024-08-25,1151,N20,VIIRS,n,2,320.42,14.55,D,0
36.35099,9.23562,345.36,0.45,0.47,2024-08-25,1151,N20,VIIRS,l,2,318.94,11.75,D,0
36.85648,9.29577,344.91,0.44,0.46,2024-08-25,1152,N20,VIIRS,n,2,316.62,7.75,D,0
36.86367,9.20642,345.76,0.44,0.46,2024-08-25,1152,N20,VIIRS,n,2,316.78,12.6,D,0
36.86462,9.47517,342.1,0.43,0.46,2024-08-25,1152,N20,VIIRS,n,2,311.97,4.16,D,0
36.85241,9.29728,344.25,0.44,0.46,2024-08-25,1152,N20,VIIRS,n,2,317.39,6.17,D,0
31.64714,9.16618,330.95,0.58,0.69,2024-08-26,0013,N20,VIIRS,n,2,291.45,3.49,N,2
31.65359,9.16646,306.57,0.58,0.69,2024-08-26,0013,N20,VIIRS,n,2,291.82,1.44,N,2
31.64802,9.1679,348.45,0.58,0.7,2024-08-26,0013,N20,VIIRS,n,2,292.61,5.64,N,2
36.59193,10.31617,309.76,0.35,0.57,2024-08-26,0152,N20,VIIRS,n,2,294.38,1.08,N,2
36.59077,10.3166,311.93,0.35,0.57,2024-08-26,0152,N20,VIIRS,n,2,294.07,1.25,N,2
36.4444,8.54356,301.42,0.57,0.52,2024-08-26,0153,N20,VIIRS,n,2,289.98,1.03,N,0
33.36486,8.54728,306.69,0.34,0.56,2024-08-26,0153,N20,VIIRS,n,2,291.86,0.53,N,2
36.1525,9.62551,308.96,0.33,0.56,2024-08-26,0153,N20,VIIRS,n,2,289.91,0.86,N,0
31.65015,9.16983,348.21,0.41,0.6,2024-08-26,0154,N20,VIIRS,n,2,292.52,4.66,N,2
31.65084,9.16969,349.68,0.41,0.6,2024-08-26,0154,N20,VIIRS,n,2,292.65,5.04,N,2
31.64799,9.1751,354.47,0.54,0.68,2024-08-26,1131,N20,VIIRS,n,2,300.69,7.36,D,2
36.82288,9.31525,330.91,0.39,0.59,2024-08-26,1133,N20,VIIRS,n,2,293.84,1.55,D,0
36.82404,9.31975,330.12,0.39,0.59,2024-08-26,1133,N20,VIIRS,n,2,294.18,1.68,D,0
36.51955,8.30534,367,0.43,0.62,2024-08-26,1313,N20,VIIRS,h,2,298.67,9.21,D,0
36.59109,10.32001,303.56,0.4,0.44,2024-08-27,0134,N20,VIIRS,n,2,293.22,0.87,N,2
36.50307,10.02663,308.65,0.39,0.44,2024-08-27,0134,N20,VIIRS,n,2,293.34,1.1,N,2
31.64947,9.16973,338.05,0.43,0.46,2024-08-27,0135,N20,VIIRS,n,2,295.37,3.47,N,2
31.64554,9.17052,344.83,0.45,0.47,2024-08-27,1253,N20,VIIRS,n,2,314.27,4.13,D,2
31.64599,9.17529,342.41,0.45,0.47,2024-08-27,1253,N20,VIIRS,n,2,312.32,2.82,D,2
36.82824,9.83002,343.63,0.56,0.52,2024-08-27,1254,N20,VIIRS,n,2,303.5,8.38,D,0
36.59095,10.31982,311.41,0.4,0.37,2024-08-28,0115,N20,VIIRS,n,2,292.72,1.48,N,2
34.90395,8.54147,302.98,0.38,0.36,2024-08-28,0115,N20,VIIRS,n,2,291.57,0.56,N,0
31.64744,9.16987,337.19,0.41,0.37,2024-08-28,0116,N20,VIIRS,n,2,296.04,5.12,N,2
31.6508,9.17067,314.59,0.41,0.37,2024-08-28,0116,N20,VIIRS,n,2,295.68,1.1,N,2
31.48368,9.54218,307.07,0.42,0.37,2024-08-28,0116,N20,VIIRS,n,2,293.33,0.61,N,0
31.00344,10.06099,343.07,0.43,0.38,2024-08-28,1234,N20,VIIRS,l,2,317.32,3.49,D,0
36.82575,9.82414,344.18,0.48,0.4,2024-08-28,1235,N20,VIIRS,n,2,307.2,5.21,D,0
36.29562,8.86223,337.75,0.44,0.38,2024-08-28,1235,N20,VIIRS,l,2,310.46,5.14,D,0
36.59696,8.91139,337.94,0.44,0.39,2024-08-28,1235,N20,VIIRS,l,2,310.2,2.47,D,0
36.82645,9.82097,367,0.48,0.4,2024-08-28,1235,N20,VIIRS,h,2,309.06,9.51,D,0
36.82515,9.81874,344.43,0.48,0.4,2024-08-28,1235,N20,VIIRS,n,2,305.57,5.21,D,0
37.03559,9.29466,331.71,0.46,0.39,2024-08-28,1236,N20,VIIRS,n,2,303.13,1.19,D,0
35.77565,9.89041,307.46,0.44,0.38,2024-08-29,0056,N20,VIIRS,n,2,294.49,0.96,N,2
36.67978,9.92112,312.53,0.45,0.39,2024-08-29,0056,N20,VIIRS,n,2,292.33,0.82,N,2
33.87466,9.9929,305.64,0.42,0.38,2024-08-29,0057,N20,VIIRS,n,2,294.75,0.77,N,2
31.64848,9.16987,336.58,0.43,0.38,2024-08-29,0057,N20,VIIRS,n,2,297.61,5.04,N,2
36.4774,9.16823,343.06,0.39,0.36,2024-08-29,1216,N20,VIIRS,l,2,313.21,5.44,D,0
36.82881,9.81253,343.91,0.38,0.36,2024-08-29,1217,N20,VIIRS,n,2,312.13,5.31,D,0
36.77422,9.72397,338.72,0.39,0.36,2024-08-29,1217,N20,VIIRS,l,2,313.72,3.92,D,0
37.22686,10.07435,346.72,0.38,0.36,2024-08-29,1217,N20,VIIRS,n,2,307.02,4.17,D,0
37.03602,9.52432,338.12,0.39,0.36,2024-08-29,1217,N20,VIIRS,l,2,312.78,6.87,D,0
36.67686,9.92119,306.07,0.5,0.49,2024-08-30,0037,N20,VIIRS,n,2,293.76,0.3,N,2
35.06682,9.32052,302.11,0.52,0.5,2024-08-30,0038,N20,VIIRS,n,2,290.81,0.64,N,0
31.65047,9.16854,337.78,0.49,0.48,2024-08-30,0038,N20,VIIRS,n,2,294.98,6.97,N,2
33.87577,9.98941,305.14,0.46,0.47,2024-08-30,0038,N20,VIIRS,n,2,294.85,0.78,N,2
35.06721,9.32056,301.3,0.52,0.5,2024-08-30,0038,N20,VIIRS,n,2,290.69,0.48,N,0
36.50474,10.02623,300.85,0.74,0.76,2024-08-30,0217,N20,VIIRS,n,2,290.7,0.93,N,2
36.51651,9.14403,304.4,0.67,0.73,2024-08-30,0217,N20,VIIRS,n,2,290.8,1.01,N,0
31.64768,9.17418,345.64,0.47,0.48,2024-08-30,1156,N20,VIIRS,n,2,311.03,5.38,D,2
34.53036,8.84121,337.51,0.43,0.46,2024-08-30,1157,N20,VIIRS,n,2,305.14,2.54,D,0
36.82623,9.81047,333.93,0.52,0.41,2024-08-30,1158,N20,VIIRS,l,2,307.58,2.1,D,0
36.75418,9.30811,348.88,0.55,0.43,2024-08-30,1158,N20,VIIRS,n,2,310.36,11.58,D,0
36.75166,10.01081,299.35,0.46,0.63,2024-08-31,0018,N20,VIIRS,n,2,278.84,2.47,N,0
36.75191,10.00556,329.3,0.46,0.63,2024-08-31,0018,N20,VIIRS,n,2,281.38,4.32,N,0
36.75016,10.00603,334.85,0.46,0.63,2024-08-31,0018,N20,VIIRS,n,2,281.31,3.85,N,0
36.59082,10.31464,302.17,0.44,0.62,2024-08-31,0018,N20,VIIRS,n,2,286.52,0.47,N,2
31.65211,9.16902,341.55,0.47,0.64,2024-08-31,0020,N20,VIIRS,n,2,292.81,4.51,N,2
36.75171,10.00825,351.99,0.41,0.61,2024-08-31,0158,N20,VIIRS,n,2,293.18,6.66,N,0
36.5913,10.31677,310.13,0.43,0.62,2024-08-31,0158,N20,VIIRS,n,2,292.68,1.25,N,2
36.50424,10.02699,305.84,0.42,0.61,2024-08-31,0159,N20,VIIRS,n,2,292.56,0.84,N,2
31.65252,9.17072,308.28,0.5,0.66,2024-08-31,0200,N20,VIIRS,n,2,290.56,1.11,N,2
31.64676,9.16851,340.22,0.5,0.66,2024-08-31,0200,N20,VIIRS,n,2,290.91,4.63,N,2
34.8853,9.24312,341.22,0.36,0.58,2024-08-31,1138,N20,VIIRS,n,2,300.78,1.33,D,0
36.64373,9.11353,342.21,0.33,0.55,2024-08-31,1139,N20,VIIRS,n,2,306.91,3.77,D,0
36.72415,8.9882,331.45,0.34,0.56,2024-08-31,1139,N20,VIIRS,l,2,305.79,2.57,D,0
37.04248,9.45318,333.54,0.62,0.54,2024-08-31,1139,N20,VIIRS,n,2,297.56,5.52,D,0
31.64999,9.1748,347.44,0.54,0.68,2024-08-31,1318,N20,VIIRS,n,2,297.92,4.78,D,2
31.64563,9.17604,343.03,0.54,0.68,2024-08-31,1318,N20,VIIRS,n,2,297.77,2.74,D,2
31.64532,9.17031,335.07,0.54,0.67,2024-08-31,1318,N20,VIIRS,n,2,297.95,2.74,D,2
36.76159,8.6083,303.9,0.54,0.68,2024-08-31,1320,N20,VIIRS,l,2,306.75,109.16,D,0
36.66299,9.18592,344.79,0.58,0.7,2024-08-31,1320,N20,VIIRS,n,2,301.43,8.92,D,0
36.76178,8.61368,367,0.54,0.68,2024-08-31,1320,N20,VIIRS,h,2,295.74,64.81,D,0
36.77628,8.91875,306.25,0.4,0.44,2024-09-01,0140,N20,VIIRS,n,2,283.07,1.41,N,0
36.59039,10.31919,309.05,0.48,0.48,2024-09-01,0140,N20,VIIRS,n,2,291.9,1.36,N,2
32.29172,10.97463,300.98,0.33,0.55,2024-09-01,0141,N20,VIIRS,n,2,290.92,0.38,N,0
31.65104,9.17193,308.93,0.53,0.5,2024-09-01,0141,N20,VIIRS,n,2,293.95,1.04,N,2
31.64655,9.17051,332.84,0.53,0.5,2024-09-01,0141,N20,VIIRS,n,2,294.36,4.13,N,2
36.67728,9.26781,333.95,0.58,0.7,2024-09-01,1120,N20,VIIRS,n,2,299.93,5.32,D,0
31.64819,9.17433,345.39,0.56,0.51,2024-09-01,1259,N20,VIIRS,n,2,307.34,6.47,D,2
37.0384,9.60025,341.94,0.34,0.56,2024-09-01,1301,N20,VIIRS,n,2,303.52,2.81,D,0
37.03865,9.60417,338.11,0.34,0.56,2024-09-01,1301,N20,VIIRS,n,2,302.5,2.81,D,0
36.83374,9.23602,333.83,0.32,0.54,2024-09-01,1301,N20,VIIRS,l,2,306.61,2.36,D,0
36.75546,8.61479,302.05,0.59,0.53,2024-09-01,1301,N20,VIIRS,l,2,312.23,68.09,D,0
36.75587,8.62059,354.21,0.59,0.53,2024-09-01,1301,N20,VIIRS,n,2,307.07,69.95,D,0
36.69801,10.42055,342.32,0.37,0.58,2024-09-01,1301,N20,VIIRS,n,2,298.98,2.95,D,0
37.04381,9.60396,348.78,0.34,0.56,2024-09-01,1301,N20,VIIRS,n,2,303.43,2.81,D,0
36.59111,10.31689,301.7,0.44,0.38,2024-09-02,0121,N20,VIIRS,n,2,280.74,0.64,N,2
31.64809,9.1722,331.62,0.46,0.39,2024-09-02,0122,N20,VIIRS,n,2,297.88,5.65,N,2
36.905,9.33684,332.74,0.54,0.42,2024-09-02,1242,N20,VIIRS,l,2,304.29,2.29,D,0
36.90113,9.33752,332.04,0.54,0.42,2024-09-02,1242,N20,VIIRS,l,2,303.67,2.4,D,0
36.81593,9.78387,335.21,0.57,0.43,2024-09-02,1242,N20,VIIRS,n,2,304.93,4.87,D,0
36.8096,10.05993,343.66,0.39,0.44,2024-09-02,1242,N20,VIIRS,n,2,304.75,3.75,D,0
36.82035,9.3645,337.01,0.54,0.42,2024-09-02,1242,N20,VIIRS,n,2,304.95,4.59,D,0
36.86958,9.29938,338.78,0.54,0.42,2024-09-02,1242,N20,VIIRS,n,2,304.4,7,D,0
36.47855,9.14877,337.96,0.52,0.42,2024-09-02,1242,N20,VIIRS,l,2,308.67,4.36,D,0
36.89725,9.33819,335.21,0.54,0.42,2024-09-02,1242,N20,VIIRS,n,2,303.99,2.4,D,0
36.77953,8.70229,305.85,0.44,0.38,2024-09-03,0102,N20,VIIRS,n,2,291.27,0.57,N,0
34.68673,10.64369,307.06,0.39,0.36,2024-09-03,0103,N20,VIIRS,n,2,293.05,0.9,N,0
33.87328,9.99107,308.05,0.39,0.36,2024-09-03,0103,N20,VIIRS,n,2,295.35,2.52,N,2
31.64791,9.17022,343.01,0.39,0.36,2024-09-03,0104,N20,VIIRS,n,2,299.97,4.88,N,2
35.63797,9.57298,336.89,0.39,0.36,2024-09-03,1222,N20,VIIRS,l,2,308.07,5.69,D,0
36.74476,9.21591,345,0.39,0.36,2024-09-03,1223,N20,VIIRS,l,2,316.09,6.6,D,0
36.97845,9.58312,350.26,0.39,0.36,2024-09-03,1223,N20,VIIRS,n,2,311.94,6.21,D,0
36.61486,8.82283,349.03,0.38,0.36,2024-09-03,1223,N20,VIIRS,n,2,313.54,8.03,D,0
36.61878,8.82632,339.74,0.38,0.36,2024-09-03,1223,N20,VIIRS,l,2,310.61,2.44,D,0
36.61814,8.82207,339.49,0.38,0.36,2024-09-03,1223,N20,VIIRS,l,2,311.02,2.44,D,0
36.86549,10.07711,343.05,0.39,0.37,2024-09-03,1223,N20,VIIRS,n,2,310.12,2.48,D,0
35.52398,11.02414,316.29,0.53,0.42,2024-09-04,0044,N20,VIIRS,n,2,293.04,1.42,N,0
31.64968,9.1694,338.05,0.4,0.44,2024-09-04,0045,N20,VIIRS,n,2,297.17,3.94,N,2
31.64699,9.15633,337.97,0.4,0.44,2024-09-04,0045,N20,VIIRS,n,2,296.27,4.65,N,0
31.64861,9.17054,345.14,0.39,0.44,2024-09-04,1202,N20,VIIRS,n,2,314.51,3.14,D,2
36.6778,9.92185,337.54,0.45,0.39,2024-09-04,1204,N20,VIIRS,l,2,311.62,2.46,D,2
36.85799,9.29234,349.59,0.47,0.4,2024-09-04,1204,N20,VIIRS,n,2,314.45,12.13,D,0
36.81498,9.18449,342.1,0.47,0.4,2024-09-04,1204,N20,VIIRS,n,2,311.18,4.81,D,0
36.49796,8.95565,341.83,0.49,0.4,2024-09-04,1204,N20,VIIRS,l,2,315.01,9.15,D,0
36.59277,10.31688,302.6,0.36,0.57,2024-09-05,0024,N20,VIIRS,n,2,289.08,0.54,N,2
31.65097,9.16612,307.48,0.38,0.58,2024-09-05,0026,N20,VIIRS,n,2,295.87,3.2,N,2
31.65069,9.17014,347.73,0.38,0.58,2024-09-05,0026,N20,VIIRS,n,2,298.17,4.5,N,2
31.00556,10.06138,307.92,0.33,0.55,2024-09-05,0026,N20,VIIRS,n,2,295.71,1.27,N,2
36.59256,10.31595,301.51,0.52,0.67,2024-09-05,0205,N20,VIIRS,n,2,288.33,0.78,N,2
36.59121,10.31717,301.3,0.52,0.67,2024-09-05,0205,N20,VIIRS,n,2,288.56,0.68,N,2
31.00286,10.06012,304.49,0.71,0.75,2024-09-05,0206,N20,VIIRS,n,2,292.71,1.34,N,2
31.64906,9.1654,322,0.61,0.71,2024-09-05,0206,N20,VIIRS,n,2,294.7,4.55,N,0
31.64732,9.1715,316.34,0.61,0.71,2024-09-05,0206,N20,VIIRS,n,2,294.76,3.99,N,2
31.64712,9.16894,336.78,0.61,0.71,2024-09-05,0206,N20,VIIRS,n,2,295.11,5.41,N,2
31.64987,9.16406,302.4,0.72,0.76,2024-09-06,0007,N20,VIIRS,n,2,283.6,3.47,N,0
36.81678,9.80857,330.73,0.45,0.63,2024-09-06,1126,N20,VIIRS,l,2,303.06,2.39,D,0
36.47535,9.14607,331.59,0.5,0.66,2024-09-06,1126,N20,VIIRS,l,2,303.57,4.15,D,0
36.47802,9.14635,332.84,0.5,0.66,2024-09-06,1126,N20,VIIRS,n,2,302.97,2.82,D,0
36.81549,9.80385,330.65,0.45,0.63,2024-09-06,1126,N20,VIIRS,l,2,302.85,2.39,D,0
36.79542,9.21536,336.75,0.39,0.59,2024-09-06,1307,N20,VIIRS,n,2,305.03,1.01,D,0
37.04377,9.61224,338.99,0.41,0.61,2024-09-06,1307,N20,VIIRS,n,2,301.85,6.76,D,0
37.04352,9.60739,367,0.41,0.61,2024-09-06,1307,N20,VIIRS,h,2,304.44,8.83,D,0
36.76585,8.6114,351.46,0.36,0.57,2024-09-06,1307,N20,VIIRS,n,2,306.35,10.5,D,0
36.76607,8.61503,367,0.36,0.57,2024-09-06,1307,N20,VIIRS,h,2,307.8,16.41,D,0
36.67685,9.9192,310.38,0.48,0.4,2024-09-07,0127,N20,VIIRS,n,2,293.86,1,N,2
36.59089,10.32004,310.64,0.5,0.41,2024-09-07,0127,N20,VIIRS,n,2,296.21,1.71,N,2
31.64945,9.17436,310.27,0.54,0.42,2024-09-07,0128,N20,VIIRS,n,2,292.51,2.74,N,2
31.65053,9.16884,328.17,0.54,0.42,2024-09-07,0128,N20,VIIRS,n,2,292.59,3.72,N,2
36.82073,9.80763,338.9,0.79,0.78,2024-09-07,1108,N20,VIIRS,n,2,295.84,4.39,D,0
35.75025,10.12032,335.12,0.46,0.47,2024-09-07,1247,N20,VIIRS,l,2,306.03,3.76,D,0
34.60074,10.58535,335.98,0.47,0.48,2024-09-07,1247,N20,VIIRS,n,2,302.55,1.91,D,0
34.48308,8.8595,339.12,0.57,0.43,2024-09-07,1247,N20,VIIRS,l,2,309.4,5.31,D,0
36.60927,8.76679,367,0.4,0.44,2024-09-07,1248,N20,VIIRS,h,2,314.24,16.43,D,0
37.04874,9.42078,348.09,0.44,0.46,2024-09-07,1248,N20,VIIRS,n,2,306.51,13.9,D,0
36.77697,9.30057,347.53,0.43,0.46,2024-09-07,1248,N20,VIIRS,n,2,314.03,9.25,D,0
36.81977,9.80491,338.79,0.46,0.47,2024-09-07,1248,N20,VIIRS,l,2,310.07,3.33,D,0
36.88339,9.13535,319.97,0.39,0.36,2024-09-08,0108,N20,VIIRS,n,2,299.05,1.73,N,0
37.22924,9.50844,331.03,0.39,0.36,2024-09-08,0108,N20,VIIRS,n,2,299.17,3.57,N,0
37.23254,9.50921,343.67,0.39,0.36,2024-09-08,0108,N20,VIIRS,n,2,304.49,3.57,N,0
37.23319,9.5048,321.73,0.39,0.36,2024-09-08,0108,N20,VIIRS,n,2,299.51,3.57,N,0
37.22858,9.51282,326.12,0.39,0.36,2024-09-08,0108,N20,VIIRS,n,2,297.81,1.85,N,0
37.22989,9.50404,309.81,0.39,0.36,2024-09-08,0108,N20,VIIRS,n,2,296.02,3.57,N,0
36.677,9.92045,319.27,0.38,0.36,2024-09-08,0108,N20,VIIRS,n,2,297.71,1.21,N,2
36.88007,9.13464,332.02,0.39,0.36,2024-09-08,0108,N20,VIIRS,n,2,300.15,2.71,N,0
36.88071,9.13025,315.43,0.39,0.36,2024-09-08,0108,N20,VIIRS,n,2,298.56,1.96,N,0
36.62554,8.77515,311.2,0.4,0.37,2024-09-08,0108,N20,VIIRS,n,2,296.52,1.25,N,0
34.68683,10.64164,307.07,0.39,0.36,2024-09-08,0109,N20,VIIRS,n,2,296.32,0.6,N,0
33.87487,9.99054,311.42,0.39,0.36,2024-09-08,0109,N20,VIIRS,n,2,293.82,1.26,N,2
33.91882,10.03499,309.25,0.39,0.36,2024-09-08,0109,N20,VIIRS,n,2,293.64,0.84,N,0
35.77555,9.89005,312.33,0.38,0.36,2024-09-08,0109,N20,VIIRS,n,2,298.15,1.71,N,2
31.65108,9.16981,306.11,0.38,0.36,2024-09-08,0110,N20,VIIRS,n,2,295.97,1.19,N,2
31.00338,10.06216,313.27,0.4,0.37,2024-09-08,0110,N20,VIIRS,n,2,295.46,1.32,N,2
31.64715,9.1731,315.58,0.38,0.36,2024-09-08,0110,N20,VIIRS,n,2,296.3,2.23,N,2
31.64779,9.16909,329.55,0.38,0.36,2024-09-08,0110,N20,VIIRS,n,2,296.35,2.23,N,2
37.258,9.55576,333.35,0.42,0.38,2024-09-08,1229,N20,VIIRS,n,2,286.07,3.82,D,0
37.26202,9.55974,345.44,0.42,0.38,2024-09-08,1229,N20,VIIRS,n,2,292.78,8.53,D,0
37.26545,9.559,341.94,0.42,0.38,2024-09-08,1229,N20,VIIRS,n,2,285.86,8.53,D,0
37.25981,9.5699,335.75,0.42,0.38,2024-09-08,1229,N20,VIIRS,n,2,285.34,11.19,D,0
37.2586,9.56047,343.03,0.42,0.38,2024-09-08,1229,N20,VIIRS,n,2,287.88,25.26,D,0
37.2592,9.56519,347.57,0.42,0.38,2024-09-08,1229,N20,VIIRS,n,2,295.92,25.26,D,0
33.87312,9.99234,307.79,0.48,0.4,2024-09-09,0050,N20,VIIRS,n,2,294.9,1.93,N,2
31.64713,9.16997,306.3,0.5,0.41,2024-09-09,0051,N20,VIIRS,n,2,295.76,3.21,N,2
31.00264,10.06056,300.77,0.45,0.39,2024-09-09,0051,N20,VIIRS,n,2,274.53,1.76,N,2
31.65086,9.17058,333.4,0.5,0.41,2024-09-09,0051,N20,VIIRS,n,2,296.78,3.21,N,2
35.32538,10.68442,334.08,0.4,0.37,2024-09-09,1210,N20,VIIRS,n,2,303.62,2.43,D,0
35.77811,9.88769,304.42,0.61,0.53,2024-09-10,0031,N20,VIIRS,n,2,292.51,0.98,N,2
31.65186,9.16967,330.8,0.61,0.53,2024-09-10,0032,N20,VIIRS,n,2,295.47,6.03,N,2
36.5904,10.3159,298.96,0.63,0.72,2024-09-10,0211,N20,VIIRS,n,2,288.85,0.74,N,2
31.64633,9.17003,325.49,0.75,0.77,2024-09-10,0212,N20,VIIRS,n,2,293.01,5.42,N,2
31.64764,9.17072,344.98,0.58,0.52,2024-09-10,1150,N20,VIIRS,n,2,308.34,20.94,D,2
34.75991,10.78194,336.39,0.41,0.45,2024-09-10,1151,N20,VIIRS,n,2,304.54,3.04,D,0
36.73294,10.10445,301.17,0.56,0.69,2024-09-11,0011,N20,VIIRS,n,2,288.86,0.8,N,0
31.65247,9.16545,307.99,0.58,0.7,2024-09-11,0013,N20,VIIRS,n,2,289.32,2.15,N,0
36.58999,10.31749,306.26,0.35,0.57,2024-09-11,0152,N20,VIIRS,n,2,291.3,0.73,N,2
36.50352,10.02739,302.34,0.34,0.56,2024-09-11,0152,N20,VIIRS,n,2,290.28,0.88,N,2
36.72919,10.1048,300.35,0.34,0.56,2024-09-11,0152,N20,VIIRS,n,2,289.47,0.35,N,0
36.50066,10.02599,305.6,0.34,0.56,2024-09-11,0152,N20,VIIRS,n,2,290.27,0.84,N,2
33.36713,8.54788,303.64,0.34,0.56,2024-09-11,0153,N20,VIIRS,n,2,291.26,0.37,N,2
37.08694,9.71328,338.88,0.37,0.58,2024-09-11,1132,N20,VIIRS,n,2,300.1,2.94,D,0
36.76889,9.30739,346.14,0.39,0.6,2024-09-11,1132,N20,VIIRS,n,2,296.79,4.6,D,0
31.64688,9.17517,342.37,0.43,0.62,2024-09-11,1311,N20,VIIRS,n,2,302.61,3.96,D,2
31.64882,9.17358,350.14,0.43,0.62,2024-09-11,1311,N20,VIIRS,n,2,303.43,4.45,D,2
36.92332,9.15724,340.28,0.47,0.64,2024-09-11,1313,N20,VIIRS,n,2,292.36,7.64,D,0
36.77758,9.24663,335.84,0.48,0.64,2024-09-11,1313,N20,VIIRS,n,2,301.12,3.61,D,0
36.91739,9.15792,349.83,0.47,0.64,2024-09-11,1313,N20,VIIRS,n,2,294.69,7.64,D,0
37.05949,10.09418,300.31,0.57,0.43,2024-09-12,0133,N20,VIIRS,n,2,290.22,0.72,N,0
36.50078,10.02735,307.16,0.38,0.43,2024-09-12,0133,N20,VIIRS,n,2,289.78,0.72,N,2
35.77422,9.89012,303.22,0.39,0.44,2024-09-12,0133,N20,VIIRS,n,2,291.95,0.94,N,2
36.50371,10.0261,305.28,0.38,0.43,2024-09-12,0133,N20,VIIRS,n,2,290.07,0.93,N,2
36.58962,10.31895,301.5,0.39,0.44,2024-09-12,0133,N20,VIIRS,n,2,284.84,1.15,N,2
31.64819,9.1718,337.63,0.43,0.46,2024-09-12,0135,N20,VIIRS,n,2,293.01,5.5,N,2
36.79208,9.37998,330.91,0.69,0.75,2024-09-12,1114,N20,VIIRS,n,2,298.01,5.32,D,0
36.78934,9.37979,330.15,0.7,0.75,2024-09-12,1114,N20,VIIRS,n,2,298.25,3.61,D,0
31.64738,9.17218,346.45,0.45,0.47,2024-09-12,1252,N20,VIIRS,n,2,299.61,4.1,D,2
36.93086,9.67871,337.53,0.55,0.51,2024-09-12,1254,N20,VIIRS,n,2,304.6,4.14,D,0
36.84144,9.20467,330.62,0.51,0.5,2024-09-12,1254,N20,VIIRS,l,2,304.73,4.74,D,0
36.7747,9.29289,336.94,0.52,0.5,2024-09-12,1254,N20,VIIRS,n,2,306.83,2.64,D,0
36.57606,8.73467,336.7,0.48,0.48,2024-09-12,1254,N20,VIIRS,n,2,305.11,3.78,D,0
34.93877,8.52892,300.52,0.38,0.36,2024-09-13,0115,N20,VIIRS,n,2,288.94,0.43,N,0
31.64969,9.17023,319.55,0.4,0.37,2024-09-13,0116,N20,VIIRS,n,2,291.65,1.42,N,2
31.48596,9.54066,305.65,0.42,0.37,2024-09-13,0116,N20,VIIRS,n,2,292.9,0.74,N,0
31.40009,10.02186,299.36,0.43,0.38,2024-09-13,0116,N20,VIIRS,n,2,288.87,0.97,N,2
31.64717,9.17191,347.58,0.41,0.37,2024-09-13,1234,N20,VIIRS,n,2,315.31,13.76,D,2
35.55072,10.20981,337.61,0.48,0.4,2024-09-13,1235,N20,VIIRS,n,2,300.16,5.65,D,0
35.55254,10.20876,305.89,0.43,0.38,2024-09-14,0056,N20,VIIRS,n,2,289.26,0.86,N,0
31.00416,10.05986,324.7,0.4,0.37,2024-09-14,0057,N20,VIIRS,n,2,294.42,1.81,N,2
31.64755,9.17246,328.65,0.43,0.38,2024-09-14,0057,N20,VIIRS,n,2,296.95,3.15,N,2
37.07567,9.77703,335.13,0.38,0.36,2024-09-14,1216,N20,VIIRS,n,2,304.94,5.38,D,0
36.64268,10.6433,337.29,0.38,0.36,2024-09-14,1216,N20,VIIRS,n,2,308.75,13.42,D,0
36.7184,9.03695,333.29,0.39,0.36,2024-09-14,1216,N20,VIIRS,l,2,303.59,3.48,D,0
36.64596,10.64255,344.95,0.38,0.36,2024-09-14,1216,N20,VIIRS,n,2,307.86,13.42,D,0
36.74849,10.04226,337.47,0.38,0.36,2024-09-14,1216,N20,VIIRS,n,2,306.23,3.68,D,0
36.74521,9.34797,335.81,0.39,0.36,2024-09-14,1216,N20,VIIRS,n,2,298.76,1.73,D,0
37.21542,9.6241,334.81,0.39,0.36,2024-09-14,1216,N20,VIIRS,n,2,300.3,2.9,D,0
